row_id,source_file,source_sheet,source_excel_row,source_file_sha256,material,temperature_C,temperature_label,frequency_Hz,core_loss_W_per_m3,waveform,waveform_code,waveform_sha256,exact_record_sha256,log_frequency_Hz,b_mean_T,b_m_T,b_pp_T,b_half_pp_T,b_rms_T,b_crest_factor,b_std_T,b_q05_T,b_q25_T,b_median_T,b_q75_T,b_q95_T,diff_max_abs_T,diff_mean_abs_T,diff_q50_abs_T,diff_q90_abs_T,diff_q95_abs_T,total_variation_T,shape_std,shape_q05,shape_q25,shape_median,shape_q75,shape_q95,shape_skew,shape_kurtosis_excess,shape_crest_factor,shape_diff_max_abs,shape_diff_mean_abs,shape_diff_q50_abs,shape_diff_q90_abs,shape_diff_q95_abs,shape_total_variation,shape_positive_slope_ratio,shape_negative_slope_ratio,shape_plateau_ratio,shape_slope_sign_changes,shape_fft_harmonic_to_fundamental,shape_fft_h1_energy_ratio,shape_fft_h2_energy_ratio,shape_fft_h3_energy_ratio,shape_fft_h4_energy_ratio,shape_fft_h5_energy_ratio,shape_fft_h6_energy_ratio,shape_fft_h7_energy_ratio,shape_fft_h8_energy_ratio,shape_fft_h9_energy_ratio,shape_fft_h10_energy_ratio,log_b_m_T,log_b_pp_T,condition_group,energy_proxy_Hz_T,near_shape_group,near_shape_quantization,q1_outer_fold,regression_outer_fold,y_pred_oof,oof_model_id,y_pred_full,full_model_id,strict_oof_lineage_pass,duplicate_row_ids,frequency_quartile,b_m_quartile,q5_region_id,full_oof_log_gap,oof_absolute_log_residual,full_oof_gap_p90,oof_residual_p90,full_oof_gap_pass,oof_residual_pass,is_oof_pareto,is_full_fit_pareto,is_observed_loss_pareto,dual_pareto_pass,region_fold_support_pass,bootstrap_region_stability_pass,candidate_bootstrap_valid_repetitions,candidate_bootstrap_pareto_rate,observed_region_jaccard_pass,single_point_eligible
附件一（训练集）.xlsx|材料3|298,附件一（训练集）.xlsx,材料3,298,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,90,90,199500,5490.044671,正弦波,1,40975A42926A2C11E622B75FD7906F6648FCBB5DC6BB4482EAC668E8B43BCFB2,4266A5708522F87A19D85FDC907B93CB48982896CE7CEB30AA36843966640D1B,12.2035695153,7.71484386791e-11,0.024769336,0.049510551,0.0247552755,0.0175537153211,1.41105945647,0.0175537153211,-0.02448624435,-0.01756934475,1.19e-05,0.0175522745,0.02446522045,0.000153351,9.67002949219e-05,0.000107967,0.0001509701,0.00015200045,0.099021102,0.354544939746,-0.494566187057,-0.354860620055,0.000240351250616,0.354515836894,0.494141549199,-0.00106241692772,-1.50262703332,1.41105946086,0.00309733979733,0.001953125,0.00218068669848,0.00304925105762,0.0030700617733,2,0.4990234375,0.5009765625,0.0380859375,2,4.08475442868e-06,0.999995886639,1.86633882527e-06,1.75314890879e-06,2.86197803545e-10,2.78066786918e-07,1.03250705824e-09,1.63520103618e-07,2.55217503764e-09,1.95642726654e-08,2.27849455459e-10,-3.69814884246,-3.00556948061,材料3|90|正弦波|52|-17,4941.482532,near-shape-v1:0.02:593A496289F4162347384FBD3DB9F6A72897781F3ECF25E762A0BB54D93AF268,0.02,1,0,5950.39996199,q4-hgb-amplitude_and_condition-fold-0,5876.99034536,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料3|298,2,0,材料3|正弦波|90|fq2|bq0,0.01241155412,0.0805079560352,0.0944761622685,0.110247248982,True,True,False,False,True,False,False,False,315,0,False,False
附件一（训练集）.xlsx|材料1|911,附件一（训练集）.xlsx,材料1,911,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,90,90,112160,3715.695872,正弦波,1,1BD857BEEBB7B0AD683D5E605B0783AFEE765522BFD09654652A0CA2388F3412,451BF42D05717B10DA64599CB31FCA9787FA575DFE24072D4166FB04820F5E79,11.6276817023,1.75781247197e-11,0.039533842,0.078976821,0.0394884105,0.0279485320783,1.41452302,0.0279485320783,-0.0390587809,-0.027921973,4.16605e-05,0.02794780725,0.03897656895,0.000243479,0.000154251603516,0.0001722105,0.00023957,0.0002414728,0.157953642,0.353882718049,-0.494560054748,-0.353546428737,0.000527502650707,0.353873540091,0.493519091284,-0.00228866331671,-1.50032772174,1.41452302063,0.00308291720174,0.001953125,0.0021805195223,0.00303342166685,0.00305751481185,2,0.498046875,0.501953125,0.0341796875,2,4.18346644851e-06,0.999995801693,3.99937676764e-06,4.17662975892e-08,2.2494678146e-09,7.38406578295e-08,1.12134302272e-09,6.16557054221e-08,6.45487550975e-10,2.70538359717e-09,8.77745641579e-11,-3.23059821439,-2.53860087463,材料1|90|正弦波|50|-15,4434.11571872,near-shape-v1:0.02:0EA091FB6D7385244EC4E12F989A14195AF1574B183002DD694192F87693C5AB,0.02,3,1,4148.43459798,q4-hgb-amplitude_and_condition-fold-1,3918.23128866,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|911,1,1,材料1|正弦波|90|fq1|bq1,0.0570765487696,0.110137016366,0.10683759986,0.123263615773,True,True,True,True,True,True,True,True,312,1,False,False
附件一（训练集）.xlsx|材料1|927,附件一（训练集）.xlsx,材料1,927,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,90,90,125860,1610.815256,正弦波,1,3724A8120C410A9CA210D7AFBA60E3359A1BB4C3CBA8664AB902E40F05D01DC9,49219677E2A59C80E2BE1C6E32928F2EDBF022B3D3202A20C6459BB84AA263B3,11.7429254571,-8.78906322721e-12,0.02475458,0.049500993,0.0247504965,0.0175405172374,1.41127993348,0.0175405172374,-0.02446277525,-0.01756353325,4.3e-06,0.01754306275,0.0244579819,0.00015317,9.66816269531e-05,0.000107451,0.0001508672,0.0001521608,0.099001986,0.354346775173,-0.494187565918,-0.354811735619,8.68671218184e-05,0.354398198816,0.494090732862,-0.000365952598641,-1.50268821733,1.41127993298,0.00309428136118,0.001953125,0.0021706837275,0.00304776108229,0.00307389389138,2,0.4990234375,0.5009765625,0.03515625,2,2.94356420075e-06,0.9999970352,9.94413908549e-07,1.82497622426e-06,3.12422016625e-09,7.97608668094e-08,3.38085661247e-10,2.88242775775e-08,4.95964978861e-10,1.11769898098e-08,4.44935857428e-10,-3.69874475658,-3.005762549,材料1|90|正弦波|50|-17,3115.6114388,near-shape-v1:0.02:5CF824086B9BCFB22B34DB6D878D3B7E5A5C65F7390B0B2CF1844E03123A7448,0.02,2,2,1763.38158483,q4-hgb-amplitude_and_condition-fold-2,1644.69358222,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|927,1,0,材料1|正弦波|90|fq1|bq0,0.0696383262371,0.0904392200644,0.10683759986,0.123263615773,True,True,True,True,True,True,True,True,339,1,False,False
附件一（训练集）.xlsx|材料1|489,附件一（训练集）.xlsx,材料1,489,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,50,50,223850,5037.560801,正弦波,1,7D78CA963EC6973401DC52B39F34A3D9889E6712198B840B961E10A4DCB27F84,4A9A8B998433DA2B33311B70C68A01B1AD05B57DB0FFDADF877DC280F427A6BD,12.3187314637,1.17187509696e-11,0.021973637,0.043925473,0.0219627365,0.0155763856337,1.41070191229,0.0155763856337,-0.02172430775,-0.01559430625,9.34e-06,0.01559360075,0.02171230605,0.000135751,8.57919394531e-05,9.601e-05,0.0001335319,0.00013479785,0.087850946,0.354609400193,-0.494571971068,-0.355017378224,0.000212632617098,0.355001316395,0.494298741832,-0.000861712351765,-1.50211542973,1.41070191304,0.00309048464885,0.001953125,0.002185747664,0.00303996498797,0.00306878539475,2,0.498046875,0.501953125,0.0380859375,2,3.55589725263e-06,0.99999638586,1.32128710725e-06,1.14295703629e-06,3.67019071676e-09,9.74282627093e-07,1.52735518015e-11,1.11786663498e-07,3.85333857899e-10,1.03952933845e-09,4.60639533907e-10,-3.81791186236,-3.12526087661,材料1|50|正弦波|53|-17,4918.79864245,near-shape-v1:0.02:593A496289F4162347384FBD3DB9F6A72897781F3ECF25E762A0BB54D93AF268,0.02,1,1,4892.08748786,q4-hgb-amplitude_and_condition-fold-1,4650.83805924,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|489,2,0,材料1|正弦波|50|fq2|bq0,0.0505610693025,0.0292969935918,0.10683759986,0.123263615773,True,True,False,False,True,False,True,True,329,0.386018237082,False,False
附件一（训练集）.xlsx|材料1|1002,附件一（训练集）.xlsx,材料1,1002,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,90,90,199500,31727.36904,正弦波,1,B8100F31887D6F6DBD1D240AF14FB1357D4F5B4778346D14702799EA3254AAB4,4BD6646145673BC70EF5F0D27709A74F20E2126CF06F0BE9C14439A8F142AABB,12.2035695153,-1.66015673431e-11,0.055619986,0.111129438,0.055564719,0.0393200262298,1.41454600449,0.0393200262298,-0.05495496375,-0.03927940675,5.52e-05,0.0392684045,0.05484610405,0.000342667,0.000217049683594,0.000241908,0.0003370271,0.00033980245,0.222258876,0.353821875981,-0.49451310762,-0.353456360802,0.000496718219718,0.35335735718,0.493533532192,-0.00204150289322,-1.50011126756,1.41454600407,0.00308349440227,0.001953125,0.00217681295212,0.00303274367319,0.00305771770393,2,0.498046875,0.501953125,0.0341796875,2,4.90507901046e-06,0.999995085776,4.79357744077e-06,4.00650535856e-09,2.88508729997e-10,5.19498149762e-08,4.04261198609e-10,5.30501831267e-08,1.35593631986e-11,1.75794754629e-09,6.68473607249e-12,-2.88921268188,-2.19705964894,材料1|90|正弦波|52|-13,11096.187207,near-shape-v1:0.02:FCCD107ACBACE32E7A36279D623681DE9ACE964EC2895F6941D28671223B0908,0.02,1,4,32026.3217024,q4-hgb-amplitude_and_condition-fold-4,29442.9558832,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|1002,2,2,材料1|正弦波|90|fq2|bq2,0.0841006858508,0.0093781386407,0.10683759986,0.123263615773,True,True,False,True,True,False,True,True,313,0.150159744409,False,False
附件一（训练集）.xlsx|材料3|468,附件一（训练集）.xlsx,材料3,468,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,90,90,199500,5491.93,正弦波,1,8ECE316F656C736B59C7A38962194206B754F06F9D90C43F74878068F5605283,4C8523FF9DEEAA3AE62A0975018340FC50C5E0379D72C49777FC8695C5D1C749,12.2035695153,1.07421875001e-07,0.02477,0.04951,0.024755,0.017553690064,1.41109931357,0.0175536900637,-0.0244885,-0.0175675,1.5e-05,0.017555,0.024467,0.00016,9.669921875e-05,0.00011,0.00015,0.00015,0.09902,0.354548375352,-0.494619418741,-0.354829477315,0.000300799396587,0.354572663666,0.494180823634,-0.00104760865144,-1.50262204972,1.41110543322,0.00323167036962,0.001953125,0.00222177337912,0.00302969097152,0.00302969097152,2,0.4853515625,0.48828125,0.0263671875,2,4.09498544557e-06,0.999995851368,1.87900006113e-06,1.74744369927e-06,5.14392017458e-10,2.81208951124e-07,8.15383273301e-10,1.65453527628e-07,2.75547066409e-09,1.76871487963e-08,8.9823081062e-11,-3.69812203548,-3.00558060961,材料3|90|正弦波|52|-17,4941.615,near-shape-v1:0.02:CD080414ECBB0D75784E6CB7D2F444F7D7096CB64839B956F3100D643DF2B70C,0.02,1,0,6132.36312503,q4-hgb-amplitude_and_condition-fold-0,5847.51202217,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料3|468,2,0,材料3|正弦波|90|fq2|bq0,0.0475559595715,0.110281422489,0.0944761622685,0.110247248982,True,False,False,False,True,False,False,False,315,0,False,False
附件一（训练集）.xlsx|材料1|960,附件一（训练集）.xlsx,材料1,960,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,90,90,158500,2832.921144,正弦波,1,186CF993CBA99CB5FCB611FE7E2DEB6929B45C808AC9DB0DB1DDFDACCD241D37,55E05A6C71F2EA98E4897B6A451DC395B02F3E269F548BE97CA68FF537F2790B,11.9735098723,8.00781246868e-11,0.024839415,0.049659544,0.024829772,0.0175750914174,1.41333062856,0.0175750914174,-0.02454448925,-0.01756780125,1.07e-05,0.017566636,0.02452366875,0.000152775,9.6991296875e-05,0.0001081095,0.000150418,0.00015179855,0.099319088,0.353911655279,-0.494255229772,-0.353764853944,0.000215465529081,0.353741385944,0.493835961722,-0.000881230858938,-1.50003670194,1.41333063312,0.00307644790294,0.001953125,0.00217701354648,0.00302898472044,0.00305678501599,2,0.4990234375,0.5009765625,0.03515625,2,1.27088060629e-06,0.999998707726,9.598144169e-07,1.05157819575e-09,4.66401964556e-10,2.77263845509e-07,1.09703555486e-09,3.04295818262e-08,2.76338066318e-10,1.42697007443e-10,3.37068939519e-10,-3.69532357292,-3.00256468138,材料1|90|正弦波|52|-17,3937.0472775,near-shape-v1:0.02:305616E8A3C37EE94F93CDD1444CF75A0E93FA3BEEEA1F997EB50E1CB2488549,0.02,0,4,2720.45619525,q4-hgb-amplitude_and_condition-fold-4,2727.85713674,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|960,1,0,材料1|正弦波|90|fq1|bq0,0.00271578736414,0.0404942129476,0.10683759986,0.123263615773,True,True,True,True,True,True,True,True,331,1,False,False
附件一（训练集）.xlsx|材料2|727,附件一（训练集）.xlsx,材料2,727,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,70,70,158500,819.0847142,正弦波,1,CAE558FC237716884239D21F10D47384A18FF73E54870564F8797A1F953A952E,58F89E09A3403A120BF4638F01EB11D7B7C763551378238CA0BC1B9152722C6E,11.9735098723,7.71484378118e-11,0.014495782,0.028981115,0.0144905575,0.0102544545357,1.41360829575,0.0102544545357,-0.01430803385,-0.01025404425,-5.8e-06,0.01024550475,0.01432233225,8.924e-05,5.66037402344e-05,6.2823e-05,8.78303e-05,8.869985e-05,0.05796223,0.353832298574,-0.493701982382,-0.353818144235,-0.000200132988273,0.35352348151,0.49419534662,0.000802483790987,-1.50049365056,1.41360828822,0.00307924660594,0.001953125,0.00216772198033,0.00303060458509,0.00306060860667,2,0.5009765625,0.4990234375,0.0341796875,2,6.53031864889e-07,0.999999341292,5.26176184658e-07,7.06606354914e-08,1.43629887861e-09,2.77072286128e-08,6.60391909546e-10,6.99243315416e-09,5.41675388099e-11,1.83035092108e-08,1.04058527758e-09,-4.23389756843,-3.54111086802,材料2|70|正弦波|52|-19,2297.581447,near-shape-v1:0.02:70D4852326677106706F47D058FFF83B5926D763B3A9EAB6DF4F8B9F27B14BB9,0.02,0,3,893.463021037,q4-hgb-amplitude_and_condition-fold-3,858.132926325,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料2|727,1,0,材料2|正弦波|70|fq1|bq0,0.0402999062788,0.0868159167998,0.104291900272,0.124780990562,True,True,True,False,True,False,True,True,312,1,False,False
附件一（训练集）.xlsx|材料1|2876,附件一（训练集）.xlsx,材料1,2876,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,70,70,396820,184272.6492,三角波,2,00A2CA23555BF4C7B644B908118997B27D987B74986F693AD0302EBD9E6AD29E,598C1774B37ABB7D5ECAFDF02640190FCE80C27521B1418FA2303D8792257BD3,12.8912380563,-5.76171887978e-11,0.061958428,0.123568926,0.061784463,0.0361116363756,1.71574689542,0.0361116363756,-0.0562338496,-0.03128670975,-2.79025e-05,0.03124094275,0.0563597838,0.000326326,0.000241345558594,0.000203391,0.0003086124,0.000309431,0.247137852,0.292238813953,-0.455080831101,-0.253192373723,-0.00022580468477,0.252821998369,0.456099973367,0.00195547781151,-1.20234511788,1.71574689701,0.0026408419217,0.001953125,0.00164597206259,0.00249749196655,0.00250411660938,2,0.3984375,0.6015625,0.0009765625,2,0.034811173893,0.966223675404,0.0245222872736,0.00416322996185,0.00385602465487,4.70729102616e-06,0.000698289674971,0.000178936205983,6.61145816261e-05,0.000144741892331,1.04884777131e-06,-2.78129163496,-2.09095617333,材料1|70|三角波|55|-13,24586.343399,near-shape-v1:0.02:3C03F274D569F93086DDCD32B0E345ADFFA4922B7C787D9FB2AF0D3F25B2F725,0.02,1,3,187071.316295,q4-hgb-amplitude_and_condition-fold-3,185190.677432,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|2876,3,2,材料1|三角波|70|fq3|bq2,0.0101038773233,0.0150733835537,0.0995572085612,0.117891287822,True,True,True,True,True,True,False,True,316,1,False,False
附件一（训练集）.xlsx|材料1|3149,附件一（训练集）.xlsx,材料1,3149,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,90,90,396820,651234.5924,三角波,2,A52AA39C6B0A68FB4E631914DC99933E05915DAD5B7D54E95D7ED76DAB639529,5B4281C443693AC413A4DF552BB430E486172B27305C507431DAEB101D07BBCF,12.8912380563,-5.85937548481e-12,0.109474625,0.218307042,0.109153521,0.0639071684489,1.71302574746,0.0639071684489,-0.0995257855,-0.05531459525,-3.30825e-05,0.05527827825,0.09966231315,0.00057335,0.000426380941406,0.0003598045,0.0005464031,0.0005481959,0.436614084,0.292739839556,-0.455898190834,-0.253379802765,-0.000151541122254,0.253213445381,0.456523583677,0.0016852796642,-1.20301298239,1.71302574755,0.00262634679462,0.001953125,0.0016481580104,0.00250291101466,0.00251112330128,2,0.3984375,0.6015625,0.0009765625,2,0.0348045603251,0.966236205629,0.0245604683443,0.0041403973685,0.00384763413512,4.92204047905e-06,0.000688969456076,0.000179053912801,6.47132695925e-05,0.000142108203794,1.15957638655e-06,-2.21206249174,-1.52185275759,材料1|90|三角波|55|-10,43441.7206925,near-shape-v1:0.02:AEB5429EFF641E5CF8DEFFA0326ABD14E5DA94ABEFA48F50D1B6B447573518C3,0.02,1,3,657350.171233,q4-hgb-amplitude_and_condition-fold-3,678589.161785,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|3149,3,3,材料1|三角波|90|fq3|bq3,0.0317989715429,0.00934691306186,0.0995572085612,0.117891287822,True,True,True,True,True,True,True,True,296,1,False,False
附件一（训练集）.xlsx|材料1|719,附件一（训练集）.xlsx,材料1,719,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,70,70,199500,1126.803697,正弦波,1,7AF90A3182AF56A4EA86B4B4A99F8398CD23575E7D269FF7A8612CF9154CE973,5BDDC4C4EE1A69C960E62057B0C9AEDBE7141D97C7368FB2E6360A894111401A,12.2035695153,-2.53906253661e-11,0.013124117,0.026240785,0.0131203925,0.00928602525969,1.4133191148,0.00928602525969,-0.01296636725,-0.00927913225,4.5e-06,0.00927522275,0.0129596722,8.069e-05,5.12515332031e-05,5.6806e-05,7.96849e-05,8.03698e-05,0.05248157,0.353877571105,-0.494130309921,-0.353614887078,0.000171489739755,0.353465903379,0.493875172766,-0.000630409109336,-1.5009682884,1.41331911206,0.0030749842278,0.001953125,0.00216479804244,0.00303668125782,0.00306278184894,2,0.4990234375,0.5009765625,0.033203125,2,4.03650174719e-07,0.999999593627,1.2660194359e-07,2.37119068676e-07,2.84474381627e-09,4.0300023974e-09,1.57358291299e-09,1.14474555262e-08,6.07610569948e-10,1.93726047155e-08,5.29984827592e-11,-4.33330374896,-3.6404403992,材料1|70|正弦波|52|-19,2618.2613415,near-shape-v1:0.02:FB44BADA86FF61A2278A432D4D2B3526955ADC101B5AA3F74B10682A70C6E67E,0.02,3,3,1156.50068213,q4-hgb-amplitude_and_condition-fold-3,1084.2813738,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|719,2,0,材料1|正弦波|70|fq2|bq0,0.064423812228,0.0259909858422,0.10683759986,0.123263615773,True,True,False,True,True,False,True,True,311,0.324758842444,False,False
附件一（训练集）.xlsx|材料1|1021,附件一（训练集）.xlsx,材料1,1021,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,90,90,223860,134332.1282,正弦波,1,64FBBBB0002C229FEF02410DACCB8168AD233C421B44D9DD01A952ED4ACEC8F8,5CB5AD122666EBB61A242701E47F0933671FC74C1968BDFB29A04E564EA5B05B,12.3187761354,7.81250064641e-12,0.088146066,0.175987469,0.0879937345,0.0622750426011,1.41543164514,0.0622750426011,-0.08709474695,-0.06228235375,0.0001529855,0.06221063625,0.08678586765,0.000543724,0.000343725525391,0.000382743,0.0005324331,0.0005373648,0.351974938,0.353860663802,-0.494891752536,-0.353902207423,0.00086929764407,0.353494692524,0.493136631462,-0.00371687302521,-1.49981915064,1.41543164526,0.00308956088231,0.001953125,0.00217483098186,0.00302540347347,0.00305342649141,2,0.4970703125,0.5029296875,0.03515625,2,1.62570548809e-05,0.999983724753,1.59678270178e-05,4.87450521157e-09,2.87776848991e-09,2.53492328557e-07,4.05587633568e-10,2.62681144471e-08,3.0878704987e-10,2.54212601453e-10,4.81971599396e-10,-2.42875999961,-1.73734248534,材料1|90|正弦波|53|-11,19732.3783348,near-shape-v1:0.02:B1DE741247AE366F9665FB1C80703DEE418A4096FCA10D5327A7B611F7F2DD72,0.02,2,2,169027.327935,q4-hgb-amplitude_and_condition-fold-2,137841.789253,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|1021,2,2,材料1|正弦波|90|fq2|bq2,0.203952494339,0.229743575563,0.10683759986,0.123263615773,False,False,False,True,True,False,True,True,312,0.025641025641,False,False
附件一（训练集）.xlsx|材料1|3163,附件一（训练集）.xlsx,材料1,3163,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,90,90,396820,292612.6171,三角波,2,CAAED75009C00CAF64AE5B847C5D339A37BA447F412FFC03B4E0A4F04EA35895,617BEAC0D02C517BA56D0C86438A65F819B377D8E841385816ABFAD079F104D8,12.8912380563,-3.90624685376e-12,0.077643211,0.15491863,0.077459315,0.0453279162828,1.71292257327,0.0453279162828,-0.07064180375,-0.0392377275,1.055e-05,0.03925713575,0.07060161785,0.00040714,0.000302575449219,0.00025535,0.0003870836,0.0003878974,0.30983726,0.292591770808,-0.455992954147,-0.253279592623,6.8100291787e-05,0.253404872958,0.45573355415,-0.00146463305695,-1.20285252096,1.71292257318,0.00262808933955,0.001953125,0.00164828465111,0.00249862524604,0.00250387832632,2,0.6005859375,0.3994140625,0.001953125,2,0.034612511509,0.966413249287,0.0243363550983,0.00420058092474,0.0038294079257,3.73911929475e-06,0.000695337170233,0.000174220825121,6.76295951103e-05,0.000141872878786,8.46176152245e-07,-2.55563116399,-1.86485526765,材料1|90|三角波|55|-12,30810.378989,near-shape-v1:0.02:62D8629158483FF34D8F33004E59475DECFC6C58F7B69BB4AB661F20BBF82F6F,0.02,1,4,302359.83049,q4-hgb-amplitude_and_condition-fold-4,290620.068936,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|3163,3,2,材料1|三角波|90|fq3|bq2,0.0396008571045,0.0327680813322,0.0995572085612,0.117891287822,True,True,True,True,True,True,False,True,332,1,False,False
附件一（训练集）.xlsx|材料3|773,附件一（训练集）.xlsx,材料3,773,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,90,90,199500,5490.044671,正弦波,1,79EBFA9221C81606FEBC031443D2135236447267C5B06D4BD3C4942DFAFAC7B8,61B9534A0C30CD248422A35E44F185491B9E54108599EDF6006C56F522251891,12.2035695153,-7.71484386791e-11,0.024769336,0.049510551,0.0247552755,0.0175537153211,1.41105945647,0.0175537153211,-0.02446522045,-0.0175522745,-1.19e-05,0.01756934475,0.02448624435,0.000153351,9.67002949219e-05,0.000107967,0.0001509701,0.00015200045,0.099021102,0.354544939746,-0.494141549199,-0.354515836894,-0.000240351250616,0.354860620055,0.494566187057,0.00106241692772,-1.50262703332,1.41105946086,0.00309733979733,0.001953125,0.00218068669848,0.00304925105762,0.0030700617733,2,0.5009765625,0.4990234375,0.0380859375,2,4.08475442868e-06,0.999995886639,1.86633882527e-06,1.75314890879e-06,2.86197803545e-10,2.78066786918e-07,1.03250705824e-09,1.63520103618e-07,2.55217503764e-09,1.95642726654e-08,2.27849455459e-10,-3.69814884246,-3.00556948061,材料3|90|正弦波|52|-17,4941.482532,near-shape-v1:0.02:26C1F7B73AC709FEB145BF80496540D5C4D0A03C4718985845E37471640EE4EE,0.02,4,0,5878.79138575,q4-hgb-amplitude_and_condition-fold-0,5941.88948137,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料3|773,2,0,材料3|正弦波|90|fq2|bq0,0.0106741771066,0.0684027590912,0.0944761622685,0.110247248982,True,True,False,False,True,False,False,False,315,0.015873015873,False,False
附件一（训练集）.xlsx|材料2|2964,附件一（训练集）.xlsx,材料2,2964,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,90,90,251240,17541.25712,梯形波,3,6260CC9064FA138C033A32F3DCA8E7A2437CFD799F1A666DF667FA2635EA9F23,680715184D190FF9B29597E5383998E1120CCD2A8614B6FBB9A37A02BFE1B689,12.4341639366,-3.51562494394e-11,0.031229507,0.062374467,0.0311872335,0.0205234255346,1.52165178017,0.0205234255346,-0.02999389795,-0.01881043975,-4.59e-05,0.01879197625,0.03013031885,0.000193999,0.000121825130859,0.0001233445,0.0001837042,0.00018468795,0.124748934,0.329035685942,-0.480868203889,-0.301572752755,-0.000735877467999,0.301276743337,0.483055332323,0.00516733646021,-1.34984350054,1.52165177846,0.00311023098602,0.001953125,0.00197748383165,0.00294518268188,0.00296095435974,2,0.4990234375,0.5009765625,0.0048828125,2,0.0191777344219,0.981081868264,0.0162831479825,0.00179714649699,0.00036164650361,6.98085217345e-08,9.38750931743e-05,5.56592776768e-05,7.91156152964e-05,0.000143742385213,5.24352761376e-07,-3.46639189391,-2.77459927004,材料2|90|梯形波|54|-16,7846.10133868,near-shape-v1:0.02:396E16F4D8BE6F9749E49CAB35CA54FB298276DCC271B4D0EEF54BCE1D410813,0.02,0,4,17615.2553346,q4-hgb-amplitude_and_condition-fold-4,17861.3720403,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料2|2964,3,1,材料2|梯形波|90|fq3|bq1,0.01387430529,0.00420941153076,0.0906033358119,0.0977840223182,True,True,False,False,True,False,False,False,319,0.0188087774295,False,False
