row_id,q5_region_id,outer_fold
附件一（训练集）.xlsx|材料2|2518,材料2|三角波|70|fq3|bq2,0
附件一（训练集）.xlsx|材料1|730,材料1|正弦波|70|fq2|bq2,0
附件一（训练集）.xlsx|材料2|2978,材料2|梯形波|90|fq3|bq0,0
附件一（训练集）.xlsx|材料3|208,材料3|正弦波|70|fq1|bq0,0
附件一（训练集）.xlsx|材料1|2353,材料1|三角波|25|fq3|bq3,0
附件一（训练集）.xlsx|材料4|2256,材料4|三角波|50|fq3|bq2,0
附件一（训练集）.xlsx|材料1|2343,材料1|三角波|25|fq3|bq3,0
附件一（训练集）.xlsx|材料1|782,材料1|正弦波|70|fq3|bq1,0
附件一（训练集）.xlsx|材料4|729,材料4|正弦波|90|fq1|bq0,0
附件一（训练集）.xlsx|材料1|3084,材料1|梯形波|70|fq2|bq3,0
附件一（训练集）.xlsx|材料2|834,材料2|正弦波|90|fq2|bq2,0
附件一（训练集）.xlsx|材料4|2617,材料4|三角波|90|fq3|bq3,0
附件一（训练集）.xlsx|材料3|225,材料3|正弦波|70|fq2|bq0,0
附件一（训练集）.xlsx|材料2|2774,材料2|三角波|90|fq3|bq3,0
附件一（训练集）.xlsx|材料1|709,材料1|正弦波|70|fq2|bq2,0
附件一（训练集）.xlsx|材料1|978,材料1|正弦波|90|fq2|bq0,0
附件一（训练集）.xlsx|材料1|2329,材料1|三角波|25|fq3|bq3,0
附件一（训练集）.xlsx|材料1|979,材料1|正弦波|90|fq2|bq0,0
附件一（训练集）.xlsx|材料1|1066,材料1|正弦波|90|fq3|bq2,0
附件一（训练集）.xlsx|材料2|1751,材料2|三角波|70|fq3|bq2,0
附件一（训练集）.xlsx|材料2|1972,材料2|三角波|90|fq3|bq1,0
附件一（训练集）.xlsx|材料1|1054,材料1|正弦波|90|fq3|bq2,0
附件一（训练集）.xlsx|材料1|2887,材料1|三角波|70|fq3|bq1,0
附件一（训练集）.xlsx|材料2|2026,材料2|三角波|90|fq2|bq3,0
附件一（训练集）.xlsx|材料2|782,材料2|正弦波|90|fq0|bq0,0
附件一（训练集）.xlsx|材料1|2874,材料1|三角波|70|fq3|bq1,0
附件一（训练集）.xlsx|材料1|510,材料1|正弦波|50|fq2|bq1,0
附件一（训练集）.xlsx|材料1|2888,材料1|三角波|70|fq3|bq1,0
附件一（训练集）.xlsx|材料2|1565,材料2|三角波|50|fq3|bq0,0
附件一（训练集）.xlsx|材料1|944,材料1|正弦波|90|fq1|bq1,0
附件一（训练集）.xlsx|材料2|1810,材料2|三角波|70|fq3|bq2,0
附件一（训练集）.xlsx|材料1|2596,材料1|三角波|50|fq3|bq3,0
附件一（训练集）.xlsx|材料2|2007,材料2|三角波|90|fq2|bq2,0
附件一（训练集）.xlsx|材料1|2370,材料1|三角波|25|fq3|bq3,0
附件一（训练集）.xlsx|材料1|491,材料1|正弦波|50|fq2|bq1,0
附件一（训练集）.xlsx|材料1|2889,材料1|三角波|70|fq3|bq1,0
附件一（训练集）.xlsx|材料2|457,材料2|正弦波|90|fq1|bq0,0
附件一（训练集）.xlsx|材料2|289,材料2|正弦波|90|fq0|bq0,0
附件一（训练集）.xlsx|材料3|450,材料3|正弦波|90|fq2|bq0,0
附件一（训练集）.xlsx|材料3|2314,材料3|三角波|50|fq3|bq1,0
附件一（训练集）.xlsx|材料2|1749,材料2|三角波|70|fq3|bq1,0
附件一（训练集）.xlsx|材料2|647,材料2|正弦波|50|fq2|bq0,0
附件一（训练集）.xlsx|材料1|959,材料1|正弦波|90|fq1|bq0,0
附件一（训练集）.xlsx|材料1|2611,材料1|三角波|50|fq3|bq3,0
附件一（训练集）.xlsx|材料2|2956,材料2|梯形波|90|fq2|bq0,0
附件一（训练集）.xlsx|材料2|2257,材料2|梯形波|25|fq3|bq0,0
附件一（训练集）.xlsx|材料2|1959,材料2|三角波|90|fq2|bq3,0
附件一（训练集）.xlsx|材料2|2741,材料2|梯形波|70|fq3|bq2,0
附件一（训练集）.xlsx|材料1|692,材料1|正弦波|70|fq1|bq2,0
附件一（训练集）.xlsx|材料1|2869,材料1|三角波|70|fq3|bq3,0
附件一（训练集）.xlsx|材料2|710,材料2|正弦波|70|fq1|bq0,0
附件一（训练集）.xlsx|材料2|1557,材料2|三角波|50|fq3|bq0,0
附件一（训练集）.xlsx|材料2|2594,材料2|梯形波|70|fq3|bq2,0
附件一（训练集）.xlsx|材料1|1053,材料1|正弦波|90|fq3|bq2,0
附件一（训练集）.xlsx|材料1|655,材料1|正弦波|70|fq1|bq1,0
附件一（训练集）.xlsx|材料2|2487,材料2|梯形波|50|fq3|bq0,0
附件一（训练集）.xlsx|材料2|2765,材料2|三角波|90|fq3|bq2,0
附件一（训练集）.xlsx|材料1|998,材料1|正弦波|90|fq2|bq0,0
附件一（训练集）.xlsx|材料2|790,材料2|正弦波|90|fq1|bq0,0
附件一（训练集）.xlsx|材料1|933,材料1|正弦波|90|fq1|bq2,0
附件一（训练集）.xlsx|材料2|2713,材料2|梯形波|70|fq2|bq0,0
附件一（训练集）.xlsx|材料3|3193,材料3|梯形波|90|fq3|bq2,1
附件一（训练集）.xlsx|材料3|1496,材料3|三角波|50|fq3|bq0,1
附件一（训练集）.xlsx|材料3|492,材料3|正弦波|70|fq2|bq0,1
附件一（训练集）.xlsx|材料1|892,材料1|正弦波|90|fq1|bq1,1
附件一（训练集）.xlsx|材料1|488,材料1|正弦波|50|fq2|bq0,1
附件一（训练集）.xlsx|材料1|2616,材料1|三角波|50|fq3|bq1,1
附件一（训练集）.xlsx|材料1|1005,材料1|正弦波|90|fq2|bq2,1
附件一（训练集）.xlsx|材料1|2627,材料1|三角波|50|fq3|bq2,1
附件一（训练集）.xlsx|材料1|3148,材料1|三角波|90|fq3|bq2,1
附件一（训练集）.xlsx|材料1|871,材料1|正弦波|90|fq0|bq1,1
附件一（训练集）.xlsx|材料3|1945,材料3|三角波|90|fq3|bq2,1
附件一（训练集）.xlsx|材料1|2626,材料1|三角波|50|fq3|bq1,1
附件一（训练集）.xlsx|材料1|936,材料1|正弦波|90|fq1|bq2,1
附件一（训练集）.xlsx|材料1|2880,材料1|三角波|70|fq3|bq3,1
附件一（训练集）.xlsx|材料2|1797,材料2|三角波|70|fq2|bq2,1
附件一（训练集）.xlsx|材料2|325,材料2|正弦波|90|fq2|bq0,1
附件一（训练集）.xlsx|材料1|2618,材料1|三角波|50|fq3|bq1,1
附件一（训练集）.xlsx|材料3|1685,材料3|三角波|70|fq3|bq2,1
附件一（训练集）.xlsx|材料1|727,材料1|正弦波|70|fq2|bq1,1
附件一（训练集）.xlsx|材料1|911,材料1|正弦波|90|fq1|bq1,1
附件一（训练集）.xlsx|材料1|741,材料1|正弦波|70|fq2|bq0,1
附件一（训练集）.xlsx|材料1|874,材料1|正弦波|90|fq0|bq1,1
附件一（训练集）.xlsx|材料2|315,材料2|正弦波|90|fq1|bq1,1
附件一（训练集）.xlsx|材料1|489,材料1|正弦波|50|fq2|bq0,1
附件一（训练集）.xlsx|材料1|511,材料1|正弦波|50|fq2|bq1,1
附件一（训练集）.xlsx|材料3|2696,材料3|梯形波|70|fq3|bq2,1
附件一（训练集）.xlsx|材料1|2624,材料1|三角波|50|fq3|bq1,1
附件一（训练集）.xlsx|材料1|512,材料1|正弦波|50|fq2|bq1,1
附件一（训练集）.xlsx|材料1|1014,材料1|正弦波|90|fq2|bq0,1
附件一（训练集）.xlsx|材料1|660,材料1|正弦波|70|fq1|bq2,1
附件一（训练集）.xlsx|材料1|2875,材料1|三角波|70|fq3|bq1,1
附件一（训练集）.xlsx|材料1|2625,材料1|三角波|50|fq3|bq1,1
附件一（训练集）.xlsx|材料3|770,材料3|正弦波|90|fq2|bq0,1
附件一（训练集）.xlsx|材料2|2958,材料2|梯形波|90|fq2|bq1,1
附件一（训练集）.xlsx|材料3|774,材料3|正弦波|90|fq2|bq1,1
附件一（训练集）.xlsx|材料4|443,材料4|正弦波|70|fq0|bq0,1
附件一（训练集）.xlsx|材料1|2334,材料1|三角波|25|fq3|bq0,1
附件一（训练集）.xlsx|材料1|1036,材料1|正弦波|90|fq2|bq2,1
附件一（训练集）.xlsx|材料1|506,材料1|正弦波|50|fq2|bq0,1
附件一（训练集）.xlsx|材料1|688,材料1|正弦波|70|fq1|bq1,1
附件一（训练集）.xlsx|材料3|1505,材料3|三角波|50|fq3|bq0,1
附件一（训练集）.xlsx|材料1|3147,材料1|三角波|90|fq3|bq2,1
附件一（训练集）.xlsx|材料2|2516,材料2|三角波|70|fq3|bq1,1
附件一（训练集）.xlsx|材料1|2894,材料1|三角波|70|fq3|bq3,1
附件一（训练集）.xlsx|材料1|1037,材料1|正弦波|90|fq2|bq2,1
附件一（训练集）.xlsx|材料1|2867,材料1|三角波|70|fq3|bq3,1
附件一（训练集）.xlsx|材料1|524,材料1|正弦波|50|fq3|bq1,1
附件一（训练集）.xlsx|材料2|1795,材料2|三角波|70|fq2|bq1,1
附件一（训练集）.xlsx|材料1|2890,材料1|三角波|70|fq3|bq2,1
附件一（训练集）.xlsx|材料1|873,材料1|正弦波|90|fq0|bq1,1
附件一（训练集）.xlsx|材料2|2264,材料2|梯形波|25|fq3|bq0,1
附件一（训练集）.xlsx|材料2|2023,材料2|三角波|90|fq2|bq2,1
附件一（训练集）.xlsx|材料2|280,材料2|正弦波|90|fq0|bq0,1
附件一（训练集）.xlsx|材料1|3154,材料1|三角波|90|fq3|bq3,1
附件一（训练集）.xlsx|材料1|1015,材料1|正弦波|90|fq2|bq1,1
附件一（训练集）.xlsx|材料1|689,材料1|正弦波|70|fq1|bq1,1
附件一（训练集）.xlsx|材料3|2607,材料3|三角波|70|fq3|bq2,1
附件一（训练集）.xlsx|材料2|2501,材料2|梯形波|50|fq3|bq2,1
附件一（训练集）.xlsx|材料3|2620,材料3|三角波|70|fq3|bq2,1
附件一（训练集）.xlsx|材料1|1031,材料1|正弦波|90|fq2|bq1,1
附件一（训练集）.xlsx|材料1|2604,材料1|三角波|50|fq3|bq1,1
附件一（训练集）.xlsx|材料1|487,材料1|正弦波|50|fq2|bq0,1
附件一（训练集）.xlsx|材料1|3169,材料1|三角波|90|fq3|bq3,1
附件一（训练集）.xlsx|材料1|935,材料1|正弦波|90|fq1|bq2,1
附件一（训练集）.xlsx|材料1|669,材料1|正弦波|70|fq1|bq0,1
附件一（训练集）.xlsx|材料3|959,材料3|正弦波|70|fq2|bq0,1
附件一（训练集）.xlsx|材料3|1678,材料3|三角波|70|fq3|bq2,1
附件一（训练集）.xlsx|材料1|2893,材料1|三角波|70|fq3|bq3,1
附件一（训练集）.xlsx|材料1|501,材料1|正弦波|50|fq2|bq0,1
附件一（训练集）.xlsx|材料1|3168,材料1|三角波|90|fq3|bq3,1
附件一（训练集）.xlsx|材料1|502,材料1|正弦波|50|fq2|bq0,1
附件一（训练集）.xlsx|材料1|910,材料1|正弦波|90|fq1|bq1,1
附件一（训练集）.xlsx|材料1|2617,材料1|三角波|50|fq3|bq1,1
附件一（训练集）.xlsx|材料3|2611,材料3|三角波|70|fq3|bq3,1
附件一（训练集）.xlsx|材料3|1973,材料3|三角波|90|fq2|bq1,1
附件一（训练集）.xlsx|材料1|854,材料1|正弦波|90|fq0|bq1,1
附件一（训练集）.xlsx|材料1|930,材料1|正弦波|90|fq1|bq1,1
附件一（训练集）.xlsx|材料2|312,材料2|正弦波|90|fq1|bq0,1
附件一（训练集）.xlsx|材料2|1809,材料2|三角波|70|fq3|bq1,1
附件一（训练集）.xlsx|材料2|813,材料2|正弦波|90|fq1|bq0,1
附件一（训练集）.xlsx|材料1|2895,材料1|三角波|70|fq3|bq3,2
附件一（训练集）.xlsx|材料3|230,材料3|正弦波|70|fq3|bq0,2
附件一（训练集）.xlsx|材料1|3389,材料1|梯形波|90|fq3|bq3,2
附件一（训练集）.xlsx|材料1|757,材料1|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料1|740,材料1|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料1|965,材料1|正弦波|90|fq1|bq1,2
附件一（训练集）.xlsx|材料1|1034,材料1|正弦波|90|fq2|bq2,2
附件一（训练集）.xlsx|材料1|690,材料1|正弦波|70|fq1|bq1,2
附件一（训练集）.xlsx|材料2|1787,材料2|三角波|70|fq2|bq1,2
附件一（训练集）.xlsx|材料1|742,材料1|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料3|700,材料3|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料1|773,材料1|正弦波|70|fq2|bq3,2
附件一（训练集）.xlsx|材料2|2524,材料2|三角波|70|fq3|bq3,2
附件一（训练集）.xlsx|材料1|3105,材料1|梯形波|70|fq3|bq3,2
附件一（训练集）.xlsx|材料1|751,材料1|正弦波|70|fq2|bq2,2
附件一（训练集）.xlsx|材料1|927,材料1|正弦波|90|fq1|bq0,2
附件一（训练集）.xlsx|材料1|769,材料1|正弦波|70|fq2|bq2,2
附件一（训练集）.xlsx|材料3|220,材料3|正弦波|70|fq2|bq1,2
附件一（训练集）.xlsx|材料1|763,材料1|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料1|1026,材料1|正弦波|90|fq2|bq0,2
附件一（训练集）.xlsx|材料1|759,材料1|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料1|3155,材料1|三角波|90|fq3|bq3,2
附件一（训练集）.xlsx|材料3|708,材料3|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料3|2001,材料3|三角波|90|fq3|bq2,2
附件一（训练集）.xlsx|材料4|402,材料4|正弦波|50|fq3|bq1,2
附件一（训练集）.xlsx|材料1|1027,材料1|正弦波|90|fq2|bq0,2
附件一（训练集）.xlsx|材料1|1019,材料1|正弦波|90|fq2|bq2,2
附件一（训练集）.xlsx|材料1|747,材料1|正弦波|70|fq2|bq1,2
附件一（训练集）.xlsx|材料1|765,材料1|正弦波|70|fq2|bq1,2
附件一（训练集）.xlsx|材料1|787,材料1|正弦波|70|fq3|bq3,2
附件一（训练集）.xlsx|材料3|224,材料3|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料1|906,材料1|正弦波|90|fq1|bq0,2
附件一（训练集）.xlsx|材料1|784,材料1|正弦波|70|fq3|bq1,2
附件一（训练集）.xlsx|材料3|1926,材料3|三角波|90|fq2|bq2,2
附件一（训练集）.xlsx|材料2|2016,材料2|三角波|90|fq2|bq2,2
附件一（训练集）.xlsx|材料1|737,材料1|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料1|494,材料1|正弦波|50|fq2|bq2,2
附件一（训练集）.xlsx|材料1|986,材料1|正弦波|90|fq2|bq1,2
附件一（训练集）.xlsx|材料1|961,材料1|正弦波|90|fq1|bq1,2
附件一（训练集）.xlsx|材料1|1035,材料1|正弦波|90|fq2|bq2,2
附件一（训练集）.xlsx|材料1|3384,材料1|梯形波|90|fq3|bq2,2
附件一（训练集）.xlsx|材料3|1987,材料3|三角波|90|fq2|bq2,2
附件一（训练集）.xlsx|材料1|3387,材料1|梯形波|90|fq3|bq3,2
附件一（训练集）.xlsx|材料1|2328,材料1|三角波|25|fq3|bq3,2
附件一（训练集）.xlsx|材料3|2767,材料3|梯形波|70|fq3|bq1,2
附件一（训练集）.xlsx|材料1|2602,材料1|三角波|50|fq3|bq0,2
附件一（训练集）.xlsx|材料1|2883,材料1|三角波|70|fq3|bq3,2
附件一（训练集）.xlsx|材料3|1677,材料3|三角波|70|fq3|bq2,2
附件一（训练集）.xlsx|材料2|2762,材料2|三角波|90|fq3|bq1,2
附件一（训练集）.xlsx|材料1|746,材料1|正弦波|70|fq2|bq1,2
附件一（训练集）.xlsx|材料1|785,材料1|正弦波|70|fq3|bq2,2
附件一（训练集）.xlsx|材料1|926,材料1|正弦波|90|fq1|bq0,2
附件一（训练集）.xlsx|材料1|2882,材料1|三角波|70|fq3|bq3,2
附件一（训练集）.xlsx|材料1|3388,材料1|梯形波|90|fq3|bq3,2
附件一（训练集）.xlsx|材料1|907,材料1|正弦波|90|fq1|bq0,2
附件一（训练集）.xlsx|材料1|792,材料1|正弦波|70|fq3|bq0,2
附件一（训练集）.xlsx|材料1|436,材料1|正弦波|50|fq1|bq0,2
附件一（训练集）.xlsx|材料2|224,材料2|正弦波|70|fq1|bq0,2
附件一（训练集）.xlsx|材料1|517,材料1|正弦波|50|fq3|bq0,2
附件一（训练集）.xlsx|材料4|2746,材料4|梯形波|90|fq1|bq0,2
附件一（训练集）.xlsx|材料1|2368,材料1|三角波|25|fq3|bq3,2
附件一（训练集）.xlsx|材料1|1039,材料1|正弦波|90|fq2|bq2,2
附件一（训练集）.xlsx|材料1|962,材料1|正弦波|90|fq1|bq1,2
附件一（训练集）.xlsx|材料1|1068,材料1|正弦波|90|fq3|bq2,2
附件一（训练集）.xlsx|材料1|739,材料1|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料1|768,材料1|正弦波|70|fq2|bq2,2
附件一（训练集）.xlsx|材料1|2342,材料1|三角波|25|fq3|bq3,2
附件一（训练集）.xlsx|材料1|435,材料1|正弦波|50|fq1|bq0,2
附件一（训练集）.xlsx|材料3|2606,材料3|三角波|70|fq3|bq2,2
附件一（训练集）.xlsx|材料4|398,材料4|正弦波|50|fq3|bq0,2
附件一（训练集）.xlsx|材料2|2045,材料2|三角波|90|fq3|bq2,2
附件一（训练集）.xlsx|材料2|2654,材料2|梯形波|70|fq3|bq3,2
附件一（训练集）.xlsx|材料3|715,材料3|正弦波|70|fq3|bq0,2
附件一（训练集）.xlsx|材料1|2327,材料1|三角波|25|fq3|bq3,2
附件一（训练集）.xlsx|材料3|701,材料3|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料2|2732,材料2|梯形波|70|fq3|bq0,2
附件一（训练集）.xlsx|材料1|729,材料1|正弦波|70|fq2|bq1,2
附件一（训练集）.xlsx|材料1|2367,材料1|三角波|25|fq3|bq3,2
附件一（训练集）.xlsx|材料1|982,材料1|正弦波|90|fq2|bq1,2
附件一（训练集）.xlsx|材料3|2911,材料3|三角波|90|fq3|bq2,2
附件一（训练集）.xlsx|材料1|772,材料1|正弦波|70|fq2|bq3,2
附件一（训练集）.xlsx|材料1|3288,材料1|梯形波|90|fq2|bq1,2
附件一（训练集）.xlsx|材料1|760,材料1|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料1|762,材料1|正弦波|70|fq2|bq0,2
附件一（训练集）.xlsx|材料2|272,材料2|正弦波|90|fq0|bq1,2
附件一（训练集）.xlsx|材料1|754,材料1|正弦波|70|fq2|bq3,2
附件一（训练集）.xlsx|材料1|453,材料1|正弦波|50|fq2|bq0,2
附件一（训练集）.xlsx|材料1|3137,材料1|三角波|90|fq3|bq3,2
附件一（训练集）.xlsx|材料2|2982,材料2|梯形波|90|fq3|bq1,2
附件一（训练集）.xlsx|材料1|983,材料1|正弦波|90|fq2|bq1,2
附件一（训练集）.xlsx|材料1|1047,材料1|正弦波|90|fq3|bq1,3
附件一（训练集）.xlsx|材料1|971,材料1|正弦波|90|fq1|bq3,3
附件一（训练集）.xlsx|材料1|2886,材料1|三角波|70|fq3|bq0,3
附件一（训练集）.xlsx|材料1|726,材料1|正弦波|70|fq2|bq1,3
附件一（训练集）.xlsx|材料3|2910,材料3|三角波|90|fq3|bq3,3
附件一（训练集）.xlsx|材料1|677,材料1|正弦波|70|fq1|bq2,3
附件一（训练集）.xlsx|材料1|438,材料1|正弦波|50|fq1|bq0,3
附件一（训练集）.xlsx|材料1|2620,材料1|三角波|50|fq3|bq3,3
附件一（训练集）.xlsx|材料1|473,材料1|正弦波|50|fq2|bq0,3
附件一（训练集）.xlsx|材料1|705,材料1|正弦波|70|fq2|bq0,3
附件一（训练集）.xlsx|材料1|526,材料1|正弦波|50|fq3|bq1,3
附件一（训练集）.xlsx|材料2|2764,材料2|三角波|90|fq3|bq2,3
附件一（训练集）.xlsx|材料1|704,材料1|正弦波|70|fq2|bq0,3
附件一（训练集）.xlsx|材料2|2028,材料2|三角波|90|fq3|bq0,3
附件一（训练集）.xlsx|材料1|1023,材料1|正弦波|90|fq2|bq3,3
附件一（训练集）.xlsx|材料1|875,材料1|正弦波|90|fq0|bq1,3
附件一（训练集）.xlsx|材料1|1063,材料1|正弦波|90|fq3|bq1,3
附件一（训练集）.xlsx|材料2|2006,材料2|三角波|90|fq2|bq1,3
附件一（训练集）.xlsx|材料1|2330,材料1|三角波|25|fq3|bq3,3
附件一（训练集）.xlsx|材料3|1980,材料3|三角波|90|fq2|bq2,3
附件一（训练集）.xlsx|材料1|722,材料1|正弦波|70|fq2|bq0,3
附件一（训练集）.xlsx|材料2|2523,材料2|三角波|70|fq3|bq3,3
附件一（训练集）.xlsx|材料2|2286,材料2|三角波|50|fq3|bq3,3
附件一（训练集）.xlsx|材料3|1944,材料3|三角波|90|fq3|bq2,3
附件一（训练集）.xlsx|材料3|2906,材料3|三角波|90|fq3|bq1,3
附件一（训练集）.xlsx|材料1|2354,材料1|三角波|25|fq3|bq3,3
附件一（训练集）.xlsx|材料1|725,材料1|正弦波|70|fq2|bq1,3
附件一（训练集）.xlsx|材料1|731,材料1|正弦波|70|fq2|bq2,3
附件一（训练集）.xlsx|材料1|2622,材料1|三角波|50|fq3|bq0,3
附件一（训练集）.xlsx|材料1|721,材料1|正弦波|70|fq2|bq0,3
附件一（训练集）.xlsx|材料4|2637,材料4|三角波|90|fq3|bq1,3
附件一（训练集）.xlsx|材料1|2598,材料1|三角波|50|fq3|bq3,3
附件一（训练集）.xlsx|材料1|474,材料1|正弦波|50|fq2|bq0,3
附件一（训练集）.xlsx|材料2|727,材料2|正弦波|70|fq1|bq0,3
附件一（训练集）.xlsx|材料1|2876,材料1|三角波|70|fq3|bq2,3
附件一（训练集）.xlsx|材料3|2918,材料3|三角波|90|fq3|bq1,3
附件一（训练集）.xlsx|材料2|2771,材料2|三角波|90|fq3|bq2,3
附件一（训练集）.xlsx|材料1|3149,材料1|三角波|90|fq3|bq3,3
附件一（训练集）.xlsx|材料1|719,材料1|正弦波|70|fq2|bq0,3
附件一（训练集）.xlsx|材料1|770,材料1|正弦波|70|fq2|bq2,3
附件一（训练集）.xlsx|材料2|2037,材料2|三角波|90|fq3|bq3,3
附件一（训练集）.xlsx|材料2|1798,材料2|三角波|70|fq2|bq3,3
附件一（训练集）.xlsx|材料1|2365,材料1|三角波|25|fq3|bq2,3
附件一（训练集）.xlsx|材料1|764,材料1|正弦波|70|fq2|bq0,3
附件一（训练集）.xlsx|材料1|702,材料1|正弦波|70|fq2|bq0,3
附件一（训练集）.xlsx|材料1|724,材料1|正弦波|70|fq2|bq0,3
附件一（训练集）.xlsx|材料1|942,材料1|正弦波|90|fq1|bq0,3
附件一（训练集）.xlsx|材料1|2619,材料1|三角波|50|fq3|bq3,3
附件一（训练集）.xlsx|材料4|2457,材料4|三角波|70|fq3|bq2,3
附件一（训练集）.xlsx|材料2|188,材料2|正弦波|70|fq0|bq0,3
附件一（训练集）.xlsx|材料2|2489,材料2|梯形波|50|fq3|bq0,3
附件一（训练集）.xlsx|材料3|1978,材料3|三角波|90|fq2|bq0,3
附件一（训练集）.xlsx|材料2|2522,材料2|三角波|70|fq3|bq2,3
附件一（训练集）.xlsx|材料1|1028,材料1|正弦波|90|fq2|bq0,3
附件一（训练集）.xlsx|材料2|226,材料2|正弦波|70|fq1|bq1,3
附件一（训练集）.xlsx|材料1|2871,材料1|三角波|70|fq3|bq0,3
附件一（训练集）.xlsx|材料1|707,材料1|正弦波|70|fq2|bq1,3
附件一（训练集）.xlsx|材料1|2615,材料1|三角波|50|fq3|bq0,3
附件一（训练集）.xlsx|材料1|949,材料1|正弦波|90|fq1|bq2,3
附件一（训练集）.xlsx|材料3|1730,材料3|三角波|70|fq2|bq3,3
附件一（训练集）.xlsx|材料1|3150,材料1|三角波|90|fq3|bq3,3
附件一（训练集）.xlsx|材料2|2985,材料2|梯形波|90|fq3|bq3,3
附件一（训练集）.xlsx|材料1|2885,材料1|三角波|70|fq3|bq0,3
附件一（训练集）.xlsx|材料3|1988,材料3|三角波|90|fq2|bq3,3
附件一（训练集）.xlsx|材料1|2633,材料1|三角波|50|fq3|bq3,3
附件一（训练集）.xlsx|材料1|3164,材料1|三角波|90|fq3|bq3,3
附件一（训练集）.xlsx|材料1|945,材料1|正弦波|90|fq1|bq1,3
附件一（训练集）.xlsx|材料2|1753,材料2|三角波|70|fq3|bq3,3
附件一（训练集）.xlsx|材料1|752,材料1|正弦波|70|fq2|bq2,3
附件一（训练集）.xlsx|材料2|2256,材料2|梯形波|25|fq3|bq0,3
附件一（训练集）.xlsx|材料4|727,材料4|正弦波|90|fq1|bq0,3
附件一（训练集）.xlsx|材料3|2614,材料3|三角波|70|fq3|bq0,3
附件一（训练集）.xlsx|材料4|2418,材料4|三角波|70|fq3|bq2,3
附件一（训练集）.xlsx|材料1|2601,材料1|三角波|50|fq3|bq0,3
附件一（训练集）.xlsx|材料2|2517,材料2|三角波|70|fq3|bq2,3
附件一（训练集）.xlsx|材料1|683,材料1|正弦波|70|fq1|bq0,3
附件一（训练集）.xlsx|材料1|948,材料1|正弦波|90|fq1|bq2,3
附件一（训练集）.xlsx|材料1|684,材料1|正弦波|70|fq1|bq0,3
附件一（训练集）.xlsx|材料2|1802,材料2|三角波|70|fq3|bq2,3
附件一（训练集）.xlsx|材料1|1045,材料1|正弦波|90|fq3|bq0,3
附件一（训练集）.xlsx|材料2|2651,材料2|梯形波|70|fq3|bq1,3
附件一（训练集）.xlsx|材料1|1062,材料1|正弦波|90|fq3|bq1,3
附件一（训练集）.xlsx|材料1|685,材料1|正弦波|70|fq1|bq0,3
附件一（训练集）.xlsx|材料1|682,材料1|正弦波|70|fq1|bq0,3
