row_id,near_shape_group,condition_group,exact_record_sha256,q1_outer_fold,regression_outer_fold
附件一（训练集）.xlsx|材料1|43,near-shape-v1:0.02:FF6843ECF493CEB0C91FC2BCB59A55B13CFB8ED546001CE8F7E366E75F2A179B,材料1|25|正弦波|47|-11,DF2D93064E69B50C2D3EF407FCBC30BF068A26157FBD45C5A1AA06821F7569F3,4,3
附件一（训练集）.xlsx|材料1|44,near-shape-v1:0.02:602E1F3DDFD9901DAC1E9DC5C7BEDF329C451325A1DEF1DCDF253F194CF6E2E4,材料1|25|正弦波|47|-10,722E1953539671D15C6076AD71784A65EB404B93B77E467036D549F13A178541,1,3
附件一（训练集）.xlsx|材料1|45,near-shape-v1:0.02:78AA5FAB037B3202E83987BF49C46EB70D410534B1F0CBCAE18D4B39DA57AB26,材料1|25|正弦波|47|-10,7DF9A3797FBD334804B461392B28CF7E71E601ABA9D06EF9F36D3E761EDFD93D,4,3
附件一（训练集）.xlsx|材料1|46,near-shape-v1:0.02:ADFC1216E70AE3CBF8517869E19A16E23E0586F709993E627C93A2536ED23717,材料1|25|正弦波|47|-9,AC015218B6EEE99887FB02897239C9D5EC57362B9972081AF9BFD1C6FF98FCC4,4,4
附件一（训练集）.xlsx|材料1|47,near-shape-v1:0.02:ADFC1216E70AE3CBF8517869E19A16E23E0586F709993E627C93A2536ED23717,材料1|25|正弦波|47|-8,CA79C8489FDE82FBF59587A5B61BBEC83275734EAF701B72C0C3BEF8B4E0B4F3,4,4
附件一（训练集）.xlsx|材料1|48,near-shape-v1:0.02:A728C67B21013D01646C9ED02B60FF399932C72B74A5074F12161CF10E8A7DC0,材料1|25|正弦波|47|-8,5D48B1E597C225FAAD753AD5B7FFE294DA557887B259709CB2880C7123945087,1,4
附件一（训练集）.xlsx|材料1|49,near-shape-v1:0.02:531BD071A7FE98D6E3B3EDE8FDCC97065B5C0D19E901FDB2F819216AC4C1C5B9,材料1|25|正弦波|47|-8,5B6C5117E18040D4143A987367E85EF2FA893BCB06DB58B30F9547E9EF8DCC1A,2,4
附件一（训练集）.xlsx|材料1|50,near-shape-v1:0.02:1CE45497C82E6D036C6FF780DE69376D4C74221FE3E34C6F7370261FA9553B9D,材料1|25|正弦波|47|-7,A01FF73064FE2FA837DDA88CD11B315D4981B0ADFA1981ED920BFE0518C44CDA,1,2
附件一（训练集）.xlsx|材料1|51,near-shape-v1:0.02:4CFA6BD10E3DED63F87A3F8168DE041CF8DC46B7E4B2C5B8DD3133966A7C1B0C,材料1|25|正弦波|47|-7,3E6D6637837B872BAC19938C0BEE4CF9447F79BDFC5F29E19E7319C45A8221FB,2,2
附件一（训练集）.xlsx|材料1|52,near-shape-v1:0.02:286E322F6B8240E4DD4733ED55941CF278FF0C409B335A1072B83A0F2D85D0A0,材料1|25|正弦波|47|-6,D8CB34CEF41F4D15ADEB3F5E59825D676782DFEAA8A4E4DB42AC82DB0FB7D092,2,0
附件一（训练集）.xlsx|材料1|53,near-shape-v1:0.02:65E80361E2434794CB3223F85C9BEEC48972C1171A228615DF6E69A359AB4BA9,材料1|25|正弦波|48|-17,265DF735E80E6AAA9584E72B093F53AE54EBAB4747DB5A1DB8F1F24D7B00B2E4,4,3
附件一（训练集）.xlsx|材料1|54,near-shape-v1:0.02:DA89352F429A267DC2C7C16A62E111409419D4CAE43E2240115EE5E6D348BCB4,材料1|25|正弦波|48|-16,288429B6EA8998144FD00764A2D2B4C27F09EFEF0585C46B94A9E70CFFCDBA8B,2,4
附件一（训练集）.xlsx|材料1|55,near-shape-v1:0.02:D84008E3E1338D366BCB9D32B3539AFDF9A1A9F4066204D09CDCBEBAAE57D182,材料1|25|正弦波|48|-16,3D0FC4A477B30FF9609CE6A2E39094EE7716E0A67B6D98B44BC72F6E00BC5141,2,4
附件一（训练集）.xlsx|材料1|56,near-shape-v1:0.02:65E80361E2434794CB3223F85C9BEEC48972C1171A228615DF6E69A359AB4BA9,材料1|25|正弦波|48|-15,356F26A3A3D959FA6BC3BD6259AFB5E8B0CE8D18FA6202DE88B544040E1C7520,4,3
附件一（训练集）.xlsx|材料1|57,near-shape-v1:0.02:65E80361E2434794CB3223F85C9BEEC48972C1171A228615DF6E69A359AB4BA9,材料1|25|正弦波|48|-15,EDF8C3375DCACF88E56E3145FC01E2EF4F12D9A9618C073E5D1710727A64E5B5,4,3
附件一（训练集）.xlsx|材料1|58,near-shape-v1:0.02:8E28603B5654B8DE663496FF544B87E4BC9FC55B334FCBFE6071E4B86E0942CB,材料1|25|正弦波|48|-14,3EEE4F022DCD2F8B48CC0BCDA962B5E7E322033FEF2623AB0D150C4743510117,1,0
附件一（训练集）.xlsx|材料1|59,near-shape-v1:0.02:E55A4186D6795C0B174BAB5C2EBEC1506409366ABB6F3FC6B67EF6F08BDD6813,材料1|25|正弦波|48|-14,8C315F5298FB49A53363063598A13786E6097D32A6948E62ED66157069125542,2,0
附件一（训练集）.xlsx|材料1|60,near-shape-v1:0.02:2CA6160D24104D4CB07F9143E08C79337D96D1729CA4BFF82BDC1C6270DE8E00,材料1|25|正弦波|48|-13,A1FAAEEA80F194F06C258A176A21186DD303960E3B37B658957AC0EF5D38D502,1,1
附件一（训练集）.xlsx|材料1|61,near-shape-v1:0.02:CA22785D015FEDC2D05C73B9CC0651523F578EEEAB5C48000C926A4F5610A003,材料1|25|正弦波|48|-12,8F3851FBB870E5C7699A0AF71F77C3C1A08F790230228D69819C4E07C4DE4A80,3,2
附件一（训练集）.xlsx|材料1|62,near-shape-v1:0.02:602E1F3DDFD9901DAC1E9DC5C7BEDF329C451325A1DEF1DCDF253F194CF6E2E4,材料1|25|正弦波|48|-11,A2DE7B9E15DC4680BC95745029F14B04B5141115F31B7C2F931AE15C6F65FF01,1,2
附件一（训练集）.xlsx|材料1|63,near-shape-v1:0.02:013C8F4F5B9DE833F1BF24DE4A3A29E062994F1FC527C41DA34763A275CF6EB2,材料1|25|正弦波|48|-10,04C487DCB3EA784AD32E0AC058946FEEFA7949BEDF86E6118F4CF225DF731FEB,0,2
附件一（训练集）.xlsx|材料1|64,near-shape-v1:0.02:013C8F4F5B9DE833F1BF24DE4A3A29E062994F1FC527C41DA34763A275CF6EB2,材料1|25|正弦波|48|-10,BCD0E9B0501997716630B568B2D2FA05B401EDF20C74623374E2BFF38198A81A,0,2
附件一（训练集）.xlsx|材料1|65,near-shape-v1:0.02:02E031597BA64C72F19CB192F8AE6BDA9B68C10D78872649FF31C60798E42C73,材料1|25|正弦波|48|-9,0C40BF8E2CB913A85816AEA9204AD858EE74FC4E1BEA4D734ABB3DC01AA8B338,0,2
附件一（训练集）.xlsx|材料1|66,near-shape-v1:0.02:35A34436B58016C123A4FB23A27BFBEC26A21075C18A4A64093034D318224354,材料1|25|正弦波|48|-7,8455DF2716E32F3EFB4E40DA2632AF415D80E2199B52B87FAC187B78AF610CF6,1,3
附件一（训练集）.xlsx|材料1|67,near-shape-v1:0.02:77F6040D06286D51A963485072AE394C94FACBCEBF5DB45FBC73C7D807D7C7E8,材料1|25|正弦波|48|-6,4FC78D11C5DA432BF04AC059FBB5C5B33505D04035FB64C9E3AD6A747C7AF70F,1,4
附件一（训练集）.xlsx|材料1|68,near-shape-v1:0.02:FCF650DB9B87AC6132AFBD0D54DDC6677E35FC9D961C2612E428B8BD93B8EBB1,材料1|25|正弦波|49|-18,E308B436709228DEF8A4D98489ED28022E86AF0DA26871C92B5ED0C9A3B645DF,3,4
附件一（训练集）.xlsx|材料1|69,near-shape-v1:0.02:E707219F742D2B8B0068541308C77AF522BB12F9E8B7F081F0277CC9BCE867EE,材料1|25|正弦波|49|-17,15EC80755E1A93CEE34975010CDAD2358BCDEDB28577FE136EFF94BA63AF13D8,0,1
附件一（训练集）.xlsx|材料1|70,near-shape-v1:0.02:51BCA32DE31B0B7E61F5E9C0BE36435920347CF8D225544F6FDEA0BB13D8DEF3,材料1|25|正弦波|49|-16,4470D98F50C9A08F64F29CE6B8F77D44942AD8AC7EC225F556ADEFC5998EE647,0,4
附件一（训练集）.xlsx|材料1|71,near-shape-v1:0.02:8FB97739F49E23C9BD700534ACE5B0D02926E72D488B697D575AE325E70F767D,材料1|25|正弦波|49|-16,3EBC66490C049EADBF5E7EF0B4C2E09116F3CBC232C9551BD44D51E1346AB3A2,0,4
附件一（训练集）.xlsx|材料1|72,near-shape-v1:0.02:2BFC3B091B6976482607FCDB8F27EDD34DF6848DC5D8C32D75D8201B60DB2CF2,材料1|25|正弦波|49|-15,2A419479874BFB148E8520172275D75CC47CFF5F2CAA91B9F82075B7133E1C51,4,2
附件一（训练集）.xlsx|材料1|73,near-shape-v1:0.02:F49BC107358DD61DB7E27C66C3B6F6C74D8154B9B90ADA367655BCF8FF7DFBB3,材料1|25|正弦波|49|-15,08E7796F08008079B7905C4784C9793038E7E4583DEDC75CA1758D9F111A732A,4,2
附件一（训练集）.xlsx|材料1|74,near-shape-v1:0.02:E55A4186D6795C0B174BAB5C2EBEC1506409366ABB6F3FC6B67EF6F08BDD6813,材料1|25|正弦波|49|-14,200CC7C5CCCC35E5A96A6629021DDFF1A3D92FE6D016984040F7FCB3DB697DB3,2,4
附件一（训练集）.xlsx|材料1|75,near-shape-v1:0.02:E707219F742D2B8B0068541308C77AF522BB12F9E8B7F081F0277CC9BCE867EE,材料1|25|正弦波|49|-14,074013F6CBD69B4483690C1017B61EB452EBF5FBC371F1D653C588C32EA7613B,0,4
附件一（训练集）.xlsx|材料1|76,near-shape-v1:0.02:7B9C583E6F0811AF82D1D703E426C9C89261C6E06524761C3042125E5EF93042,材料1|25|正弦波|49|-13,C1F7056ECD6E57FB6E549AFB9FD2DBE50A9EBB69B5905148D5A11698FA05DE8F,0,4
附件一（训练集）.xlsx|材料1|77,near-shape-v1:0.02:E55A4186D6795C0B174BAB5C2EBEC1506409366ABB6F3FC6B67EF6F08BDD6813,材料1|25|正弦波|49|-12,DA865F23D0B8AF57DABAFD305F4B7AB76A7233961711498650E5DCE5241BF64E,2,1
附件一（训练集）.xlsx|材料1|78,near-shape-v1:0.02:CAC322D27FF91BA3EAEC45FD673661B010A95AFD6B42123848235CC38FE68065,材料1|25|正弦波|49|-11,C7510E0B909F1A825D78E19B19E66DA356A1E32DBA11F4ACD9BFEE6FDD969A0F,0,2
附件一（训练集）.xlsx|材料1|79,near-shape-v1:0.02:ED1FEF3552F194AD899F2426A933C377618FD665533812F339A3363D116C94CB,材料1|25|正弦波|49|-11,12F2C7211A2915E4B086AD189CBA0CC1704BD9683D367BB049DE0DABB9DF88F7,0,2
附件一（训练集）.xlsx|材料1|80,near-shape-v1:0.02:8762F1E204C80FEAFDFE8CD6EFE77CC6B23CCF2EC16A5FA3E6F0670599F459EE,材料1|25|正弦波|49|-9,14D6894668952D34582A97E6BD80F5F0E8AA1C9595182D3057C266C58B2EC9A3,4,1
附件一（训练集）.xlsx|材料1|81,near-shape-v1:0.02:98767F4622B638FD551E5EC94534F5278C9AEFA1C74A88146792751B98804A63,材料1|25|正弦波|49|-9,637A284AB554B3AB40636AA4F46ADACD9F2A0147523A19DCAB9062B6BD393D35,3,1
附件一（训练集）.xlsx|材料1|82,near-shape-v1:0.02:054569B32E8D421A1BC136071BFB4CE2F41AD3D22612C3F21140211E4B9BE3F0,材料1|25|正弦波|49|-8,AB6C492345EF1A40F1DF5CE7BBF3A2D9F4E6D2F9E61C50BE9975477E3EBD4937,2,3
附件一（训练集）.xlsx|材料1|83,near-shape-v1:0.02:7D2E5A89054B78DD53A634E0AE6DF50887E0AC910BABE3596F632433B8832E3B,材料1|25|正弦波|49|-8,71682DEA8C7BF98266F42240487B202727A9C6CCA85158103D74EFE6B9C4F35F,3,3
附件一（训练集）.xlsx|材料1|84,near-shape-v1:0.02:FCE6694C86FBEAF9566B08DF83934AE64FFE26DA60EFFAB4DFAEC2BD997F5A9E,材料1|25|正弦波|49|-8,C082051E2E3C0F36F287F1C56E136A0FFE6E484DD126F779801E1889AA6553A7,0,3
附件一（训练集）.xlsx|材料1|85,near-shape-v1:0.02:E2A0C8434999595A8BCDCFD0668E131FF3C572B5325C4BB7FB98B26356762513,材料1|25|正弦波|49|-7,4E00BB90B7E4B2FAFAEA1C93E3DDA14427816A137AB21153FE2F9881E43A79F7,2,1
附件一（训练集）.xlsx|材料1|86,near-shape-v1:0.02:35A34436B58016C123A4FB23A27BFBEC26A21075C18A4A64093034D318224354,材料1|25|正弦波|49|-7,55E7A0F74ED4210A5FABF2B59DBFF349ABE308B26B1A17E3D39139FA741CFEB0,1,1
附件一（训练集）.xlsx|材料1|87,near-shape-v1:0.02:AF5ADE007572822BED223DBE1F9A1AF0CA69821BED61CDB959A54B04340125C5,材料1|25|正弦波|49|-18,C13FB8F1F8314D7AFA0EE6587EAA4E0BB8FFBD35EC88CA164AA20F98DB2A7631,2,4
附件一（训练集）.xlsx|材料1|88,near-shape-v1:0.02:02C69980C29A85163E062AC8A91A6EA4A50E17082A7FC13A1F8558EC688CE98A,材料1|25|正弦波|49|-18,5D9B7FEF83EA1B43AB32C30F0B9096C619638E09DEB048129473AE60AEC978CE,4,4
附件一（训练集）.xlsx|材料1|89,near-shape-v1:0.02:57992DD1B3C22B68D213CFEB11ABE71E5AADFC7540271D4366B6D6BF092FBD48,材料1|25|正弦波|49|-17,F24C9E6295161459F5D78DD5A50A1AFD93D62E2B7DED451A4739B54FE0B38233,0,1
附件一（训练集）.xlsx|材料1|90,near-shape-v1:0.02:8FB97739F49E23C9BD700534ACE5B0D02926E72D488B697D575AE325E70F767D,材料1|25|正弦波|49|-16,0CCF8A40BD5E9B21DE2384EE77F7753F4B904E3FF0FF1318362A6577D09CB0C2,0,4
附件一（训练集）.xlsx|材料1|91,near-shape-v1:0.02:E707219F742D2B8B0068541308C77AF522BB12F9E8B7F081F0277CC9BCE867EE,材料1|25|正弦波|49|-15,86FA298EA98939516492761360D743A536C2EDC2BE9FBF7DBDB702AC0BA1140B,0,2
附件一（训练集）.xlsx|材料1|92,near-shape-v1:0.02:E707219F742D2B8B0068541308C77AF522BB12F9E8B7F081F0277CC9BCE867EE,材料1|25|正弦波|49|-15,6F061460C34D6B595C9632FEC01A3B80DEF07FF61CD0C2B84772C048FD3E9B48,0,2
附件一（训练集）.xlsx|材料1|93,near-shape-v1:0.02:E707219F742D2B8B0068541308C77AF522BB12F9E8B7F081F0277CC9BCE867EE,材料1|25|正弦波|49|-14,98F07F0B72C9B3FAEEB504228088E128F1E81040861DC44505C10EE7DA7D3BA0,0,4
附件一（训练集）.xlsx|材料1|94,near-shape-v1:0.02:65E80361E2434794CB3223F85C9BEEC48972C1171A228615DF6E69A359AB4BA9,材料1|25|正弦波|49|-13,96C882F4555A9E30AD7F6F6ACAF58CD0A743734ECFC9390F1A33D666163BB322,4,4
附件一（训练集）.xlsx|材料1|95,near-shape-v1:0.02:6E39DCAF329DE93CD130A1A95C008F5644A025A0072B83519512E85E6E1818FF,材料1|25|正弦波|49|-13,758F1EFFF5AECA29A0F24CD16BF613C95BC5DE07150887F0376F6EF440414856,2,4
附件一（训练集）.xlsx|材料1|96,near-shape-v1:0.02:9904D830AB3ACA5115E4DDF6D9E6436F78CE869C665F85EA566FC02E74C7B41C,材料1|25|正弦波|49|-12,C9A1A8D112AD158ED9FACEAF1D485BD43374EF3F2D9C0EE8C57975A46EDBFD08,1,1
附件一（训练集）.xlsx|材料1|97,near-shape-v1:0.02:9904D830AB3ACA5115E4DDF6D9E6436F78CE869C665F85EA566FC02E74C7B41C,材料1|25|正弦波|49|-11,D506CA84BD645DCF8766AD4450CB9B1455DB2B522E5A05C9F571B23609556BF2,1,2
附件一（训练集）.xlsx|材料1|98,near-shape-v1:0.02:7CFF44A6465A438E0E8BECFB29A0EA6A37376B9E1E109ADB8C5CD73F67A9D9E1,材料1|25|正弦波|49|-11,5CD9018BBCA20F59453B695DDFBFFDAECD92BA1298CAE81FAA70EA617C1EE417,0,2
附件一（训练集）.xlsx|材料1|99,near-shape-v1:0.02:7CFF44A6465A438E0E8BECFB29A0EA6A37376B9E1E109ADB8C5CD73F67A9D9E1,材料1|25|正弦波|49|-10,DC427879F133FF2E5F04240668A09822B76BC69AA036C88BE0E862C9A2304558,0,0
